CLIENTNUM,Attrition_Flag,DOB_Year,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Ct,Avg_Utilization_Ratio
719590458,Attrited Customer,1977,F,4,Graduate,Married,Less than $40K,Blue,36,3,1905,46,0
778679883,Existing Customer,1982,M,2,Graduate,Single,$60K - $80K,Blue,19,2,6146,76,0
780230208,Existing Customer,1968,M,2,College,Married,$40K - $60K,Blue,40,3,2672,75,0.6
827703258,Existing Customer,1979,M,4,High School,Married,$60K - $80K,Blue,38,2,13426,66,0
807379833,Attrited Customer,1973,M,3,Graduate,Divorced,$40K - $60K,Blue,43,3,9104,34,0.016
711178383,Existing Customer,1974,M,2,Post-Graduate,Married,$80K - $120K,Blue,35,3,30300,64,0.038
712203333,Existing Customer,1970,M,3,Graduate,Married,$80K - $120K,Blue,39,2,7088,76,0.247
709261383,Existing Customer,1965,F,3,Graduate,Married,$40K - $60K,Blue,36,3,1872,81,0.353
715829358,Existing Customer,1988,F,4,College,Married,$40K - $60K,Blue,26,2,2874,88,0.876
713213133,Existing Customer,1985,M,2,Graduate,Single,$40K - $60K,Blue,36,2,6763,76,0.245
778860783,Attrited Customer,1964,M,2,Unknown,Divorced,$120K +,Blue,38,2,24379,41,0.046
779442783,Existing Customer,1982,F,1,Graduate,Single,Less than $40K,Blue,21,2,2867,89,0.476
780008358,Attrited Customer,1962,M,0,Uneducated,Unknown,$60K - $80K,Blue,48,6,13172,47,0
721274208,Attrited Customer,1980,F,2,High School,Single,Less than $40K,Blue,36,3,2201,38,0.956
714076683,Attrited Customer,1992,F,0,College,Married,Less than $40K,Blue,19,1,3261,54,0.772
788791383,Existing Customer,1982,F,3,High School,Married,$40K - $60K,Blue,21,2,5027,70,0
709459608,Existing Customer,1974,F,2,Unknown,Unknown,$40K - $60K,Blue,36,3,1811,87,0
711560058,Existing Customer,1972,M,1,High School,Married,$60K - $80K,Blue,36,3,2465,83,0.541
717657333,Existing Customer,1978,F,3,Graduate,Single,Less than $40K,Blue,36,3,7584,65,0.242
812218908,Attrited Customer,1975,F,2,Unknown,Married,Less than $40K,Blue,36,3,4065,51,0.619
787482033,Attrited Customer,1961,M,1,High School,Divorced,$80K - $120K,Blue,48,5,28930,27,0
779141658,Existing Customer,1973,M,4,Graduate,Married,$80K - $120K,Blue,33,3,4963,78,0.426
813810333,Attrited Customer,1971,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,4,2049,54,0
789613083,Existing Customer,1974,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,3,1943,81,0
794540883,Existing Customer,1965,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,2,3485,87,0.42
811889808,Existing Customer,1978,M,3,Graduate,Married,$80K - $120K,Blue,38,5,23459,83,0.098
720509433,Existing Customer,1970,F,2,College,Single,Less than $40K,Blue,31,1,2306,70,0.706
715091208,Existing Customer,1979,M,3,High School,Married,$80K - $120K,Blue,36,3,18177,94,0.046
719269308,Existing Customer,1972,F,2,Graduate,Unknown,Less than $40K,Blue,36,1,3252,90,0.774
718200333,Existing Customer,1974,F,3,Uneducated,Single,Less than $40K,Blue,41,3,2894,87,0.732
713487633,Existing Customer,1977,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,4,34516,91,0.052
789363408,Existing Customer,1977,M,3,High School,Married,$120K +,Silver,34,1,34516,83,0.073
713916708,Existing Customer,1968,M,3,Graduate,Single,$120K +,Gold,43,1,34516,98,0.071
823833483,Existing Customer,1980,M,3,Graduate,Single,$40K - $60K,Blue,37,3,7839,83,0.197
717756258,Existing Customer,1972,M,2,Unknown,Married,$120K +,Blue,38,6,16494,84,0.07
712879158,Existing Customer,1972,M,1,High School,Married,$60K - $80K,Gold,36,2,6224,70,0.354
709474683,Existing Customer,1979,F,3,College,Married,Less than $40K,Blue,13,2,6078,95,0.243
772313358,Existing Customer,1971,M,3,High School,Single,$80K - $120K,Blue,39,3,21322,91,0.104
711856683,Existing Customer,1970,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,1590,80,0.801
718530258,Existing Customer,1969,F,3,Uneducated,Divorced,Less than $40K,Blue,36,1,1986,86,0.71
716288208,Existing Customer,1973,M,3,Graduate,Single,$60K - $80K,Blue,36,1,15618,77,0
718712583,Existing Customer,1977,M,2,Uneducated,Married,$80K - $120K,Blue,33,1,34496,80,0.048
806432433,Existing Customer,1981,F,2,High School,Single,$40K - $60K,Blue,35,1,2544,88,0.673
720074583,Existing Customer,1979,M,1,Graduate,Unknown,$80K - $120K,Blue,36,1,4765,76,0.318
768848658,Existing Customer,1978,F,3,Unknown,Single,Unknown,Blue,37,3,16583,87,0.108
709895508,Existing Customer,1979,M,3,Graduate,Married,Less than $40K,Blue,36,2,6153,92,0.158
711542358,Existing Customer,1979,F,4,High School,Married,Less than $40K,Gold,36,3,15987,88,0.074
718773333,Existing Customer,1970,F,4,Unknown,Single,Less than $40K,Blue,40,2,5139,89,0.35
816832383,Existing Customer,1960,F,1,High School,Single,Less than $40K,Blue,56,2,3421,75,0.662
714042108,Existing Customer,1962,M,0,Uneducated,Single,$40K - $60K,Blue,36,2,11000,86,0.092
714664683,Existing Customer,1975,F,4,Uneducated,Married,Less than $40K,Blue,37,3,2490,91,0
713894358,Existing Customer,1970,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,3,34516,98,0.024
715436883,Existing Customer,1973,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2490,86,0.635
715260558,Existing Customer,1977,F,4,High School,Single,$40K - $60K,Blue,36,2,2055,80,0
713664258,Existing Customer,1965,M,2,Unknown,Single,$40K - $60K,Blue,48,2,14344,85,0.14
713364783,Existing Customer,1979,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3,3453,85,0.292
718078008,Existing Customer,1981,M,2,College,Divorced,$60K - $80K,Blue,36,2,20304,85,0
798546408,Existing Customer,1960,F,1,College,Single,Less than $40K,Blue,55,3,8283,104,0.174
779018508,Existing Customer,1976,M,4,Uneducated,Single,$80K - $120K,Blue,35,2,11318,93,0.184
802668333,Attrited Customer,1972,M,2,Graduate,Single,$80K - $120K,Blue,43,3,2384,50,0.805
718320933,Existing Customer,1974,M,3,Uneducated,Married,$60K - $80K,Blue,36,3,11919,96,0.197
789016983,Existing Customer,1976,F,3,High School,Married,Less than $40K,Blue,32,5,2948,86,0.328
713907633,Existing Customer,1978,M,3,College,Unknown,$60K - $80K,Blue,36,1,5397,84,0.234
708474333,Existing Customer,1979,M,3,Graduate,Married,$60K - $80K,Blue,29,3,12294,87,0.205
778894233,Existing Customer,1979,M,5,High School,Unknown,$80K - $120K,Blue,23,2,7253,83,0
717244683,Existing Customer,1978,F,3,College,Married,Unknown,Blue,36,3,21922,89,0.067
711410958,Existing Customer,1981,M,3,High School,Married,$60K - $80K,Blue,28,2,13452,69,0.187
799711833,Existing Customer,1971,F,3,College,Married,Unknown,Blue,44,1,24735,95,0.093
714047733,Existing Customer,1968,F,3,Graduate,Single,$40K - $60K,Blue,45,2,4942,85,0.429
710061783,Attrited Customer,1972,M,1,Graduate,Married,$40K - $60K,Blue,40,1,14973,59,0
711082908,Existing Customer,1977,M,4,Uneducated,Single,$80K - $120K,Blue,31,2,19719,97,0.066
721190358,Existing Customer,1972,M,4,Unknown,Unknown,$80K - $120K,Blue,29,2,29690,86,0.085
712760208,Existing Customer,1979,F,4,Graduate,Married,Unknown,Blue,31,2,6751,93,0.177
751563933,Existing Customer,1978,F,3,High School,Married,Less than $40K,Blue,36,3,9484,95,0.258
815498733,Existing Customer,1970,F,3,Unknown,Single,Less than $40K,Blue,46,2,4333,85,0.426
718433508,Existing Customer,1981,F,3,Uneducated,Unknown,Less than $40K,Blue,30,5,2481,88,0.854
720935658,Existing Customer,1964,F,4,Post-Graduate,Single,Less than $40K,Blue,45,2,3059,89,0.57
714754533,Existing Customer,1970,M,0,Doctorate,Single,$120K +,Platinum,44,2,34516,87,0.056
714713508,Existing Customer,1972,M,2,Doctorate,Divorced,$80K - $120K,Blue,36,3,25178,87,0.072
715038033,Existing Customer,1960,M,1,Graduate,Single,Less than $40K,Blue,54,3,7169,80,0.088
809169858,Existing Customer,1959,M,2,Graduate,Single,$60K - $80K,Blue,56,3,18224,93,0.076
718379358,Existing Customer,1982,M,1,Unknown,Single,$80K - $120K,Silver,28,1,34516,90,0.058
779456508,Existing Customer,1969,M,2,Graduate,Divorced,$60K - $80K,Blue,34,1,4813,91,0
708907833,Existing Customer,1983,F,1,High School,Single,Unknown,Blue,27,2,24965,84,0.101
708693558,Existing Customer,1971,F,3,High School,Single,Less than $40K,Silver,38,2,12569,95,0.172
718665933,Existing Customer,1978,M,3,Unknown,Divorced,$120K +,Blue,30,1,34516,86,0.073
816073983,Existing Customer,1968,F,2,College,Single,Less than $40K,Blue,48,2,8259,88,0.143
715851333,Existing Customer,1979,M,4,High School,Married,$60K - $80K,Blue,27,3,13804,97,0.138
712884408,Existing Customer,1978,F,1,High School,Single,Unknown,Blue,30,2,5700,95,0.334
715404783,Existing Customer,1978,F,4,Graduate,Married,Less than $40K,Blue,35,3,6448,88,0.227
773356008,Existing Customer,1964,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,3,5479,86,0.219
789525408,Existing Customer,1971,F,0,Uneducated,Married,Less than $40K,Blue,42,4,3749,89,0.425
721212258,Existing Customer,1973,M,4,High School,Single,$120K +,Blue,40,3,30210,88,0.064
719625933,Existing Customer,1980,M,3,Graduate,Married,$120K +,Blue,36,2,5807,96,0.197
714304458,Existing Customer,1977,M,3,High School,Married,$60K - $80K,Blue,36,2,3605,78,0
819975183,Existing Customer,1977,F,4,College,Single,$40K - $60K,Silver,39,1,17077,75,0.128
785515533,Existing Customer,1978,F,2,College,Married,Less than $40K,Blue,37,3,5380,93,0.249
720712533,Existing Customer,1970,M,3,Graduate,Married,$80K - $120K,Gold,36,1,34516,88,0.022
709861008,Existing Customer,1974,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3,27720,89,0.087
713911233,Existing Customer,1974,F,3,Doctorate,Single,$40K - $60K,Silver,39,2,18341,85,0.058
712580958,Existing Customer,1983,M,1,High School,Single,$120K +,Blue,30,1,27712,91,0.077
719473458,Existing Customer,1975,M,3,High School,Single,$40K - $60K,Blue,42,2,8285,84,0.164
711764733,Existing Customer,1980,F,4,Uneducated,Unknown,$40K - $60K,Silver,36,2,19704,81,0
794124708,Existing Customer,1974,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2,21325,69,0.103
780707733,Existing Customer,1980,M,1,Graduate,Married,$80K - $120K,Blue,30,3,34516,87,0.061
780620883,Existing Customer,1972,F,2,Uneducated,Single,$40K - $60K,Blue,37,1,7045,98,0.184
720849708,Existing Customer,1977,M,4,Graduate,Single,$80K - $120K,Blue,37,3,14388,85,0.175
789312033,Attrited Customer,1973,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3874,51,0.119
778742358,Existing Customer,1977,M,4,Graduate,Married,$60K - $80K,Blue,24,2,4752,76,0
719658858,Existing Customer,1971,F,4,Doctorate,Married,Unknown,Silver,36,2,34516,73,0.061
713425383,Attrited Customer,1962,F,1,High School,Single,Less than $40K,Blue,46,3,7484,56,0.259
770842833,Attrited Customer,1972,F,3,High School,Married,Unknown,Silver,36,3,34516,51,0.037
712029783,Existing Customer,1979,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,34516,93,0.065
718893333,Existing Customer,1969,M,3,Graduate,Married,$60K - $80K,Blue,36,3,18336,84,0.113
711203658,Existing Customer,1975,M,3,Graduate,Unknown,$40K - $60K,Blue,34,6,2259,88,0.596
718567758,Existing Customer,1980,M,1,College,Married,$40K - $60K,Blue,32,4,10682,92,0.125
771719283,Existing Customer,1982,F,4,Doctorate,Married,Less than $40K,Blue,27,1,8587,92,0.154
717926358,Existing Customer,1975,F,2,Graduate,Single,Less than $40K,Blue,30,1,5494,78,0.39
779751258,Existing Customer,1976,F,2,Graduate,Married,Less than $40K,Blue,31,1,1946,82,0.608
774491958,Existing Customer,1968,M,3,High School,Single,$60K - $80K,Blue,47,1,6228,77,0.279
713428833,Existing Customer,1979,M,3,Unknown,Married,$80K - $120K,Blue,32,1,7537,90,0.164
714166833,Existing Customer,1977,F,3,Graduate,Single,Less than $40K,Silver,34,3,13609,77,0.105
809464608,Attrited Customer,1974,F,3,High School,Married,Unknown,Silver,31,3,34516,42,0.073
789681708,Existing Customer,1975,M,3,Uneducated,Married,$60K - $80K,Gold,33,1,34516,82,0.021
713102733,Existing Customer,1983,F,3,Graduate,Single,Less than $40K,Gold,31,3,15987,94,0.11
715195383,Existing Customer,1975,F,3,Graduate,Divorced,Less than $40K,Blue,36,2,2391,101,0.68
812408058,Existing Customer,1982,M,2,Unknown,Unknown,$120K +,Blue,34,2,34516,92,0.031
787226508,Existing Customer,1974,M,2,College,Single,$60K - $80K,Blue,41,3,20811,82,0.063
713537733,Existing Customer,1975,M,4,Doctorate,Unknown,$60K - $80K,Gold,36,2,34516,95,0.041
715170183,Existing Customer,1976,M,2,Graduate,Married,$40K - $60K,Blue,36,1,3735,82,0.566
717109983,Existing Customer,1971,F,2,High School,Married,$40K - $60K,Blue,39,2,2275,83,0.94
713208033,Existing Customer,1978,F,3,High School,Married,Less than $40K,Blue,36,3,7350,64,0.185
712788258,Existing Customer,1973,M,3,College,Married,$40K - $60K,Blue,34,2,1913,80,0.734
758382183,Existing Customer,1971,F,3,Graduate,Unknown,Less than $40K,Blue,43,3,4249,93,0.186
715469583,Existing Customer,1981,F,2,Graduate,Unknown,$40K - $60K,Blue,36,1,2136,88,0.585
709235058,Existing Customer,1975,M,4,College,Married,$40K - $60K,Silver,36,2,18956,88,0.089
714786483,Existing Customer,1976,M,4,College,Single,$60K - $80K,Blue,35,2,13445,82,0.088
713299758,Existing Customer,1968,M,1,High School,Single,Less than $40K,Blue,36,3,8979,87,0.144
771912408,Existing Customer,1972,F,2,Graduate,Married,Less than $40K,Blue,38,3,6674,92,0.21
721445658,Existing Customer,1969,F,2,Post-Graduate,Single,Less than $40K,Blue,34,3,6265,89,0.268
719787633,Existing Customer,1974,M,0,Graduate,Married,$80K - $120K,Silver,36,2,34516,92,0.055
713697933,Existing Customer,1974,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,34516,77,0.037
712208658,Existing Customer,1978,M,2,High School,Single,$60K - $80K,Blue,33,2,13165,95,0.095
708219108,Existing Customer,1972,M,3,College,Divorced,$80K - $120K,Blue,38,3,9959,77,0.115
709065483,Existing Customer,1981,F,3,College,Divorced,$40K - $60K,Blue,28,2,9243,82,0.218
715237683,Existing Customer,1968,F,4,Graduate,Single,Less than $40K,Blue,44,1,4737,88,0.348
712925808,Attrited Customer,1970,F,1,Unknown,Married,$40K - $60K,Blue,36,3,2710,60,0
788931558,Existing Customer,1975,M,2,High School,Single,$40K - $60K,Blue,32,2,2000,85,0.87
717521508,Existing Customer,1980,M,3,High School,Single,$80K - $120K,Gold,28,2,34516,87,0.061
713688933,Existing Customer,1979,F,0,Unknown,Married,Less than $40K,Blue,28,1,8798,74,0.172
712405908,Existing Customer,1971,M,2,High School,Unknown,$120K +,Blue,40,2,24670,76,0.066
789298833,Existing Customer,1970,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,2,23453,96,0
715729683,Existing Customer,1977,M,3,High School,Single,$120K +,Silver,36,2,34516,76,0.032
717682233,Existing Customer,1972,M,4,Uneducated,Married,$60K - $80K,Blue,36,2,6139,80,0.258
712266633,Existing Customer,1970,F,2,Unknown,Married,$40K - $60K,Blue,36,2,14800,94,0.069
719272458,Existing Customer,1968,F,5,Graduate,Single,$40K - $60K,Blue,41,1,9815,89,0.173
780769308,Existing Customer,1972,F,4,Unknown,Single,Less than $40K,Blue,29,3,3919,85,0.581
721468533,Existing Customer,1962,M,1,Graduate,Single,Unknown,Blue,36,5,12265,82,0.115
816615633,Existing Customer,1974,F,2,Doctorate,Married,$40K - $60K,Blue,42,3,3256,89,0.625
720167508,Existing Customer,1971,M,3,Uneducated,Single,$80K - $120K,Blue,35,2,19000,74,0.126
711152658,Existing Customer,1977,M,4,Graduate,Single,$120K +,Silver,36,2,34516,86,0.047
771772083,Existing Customer,1973,M,4,Graduate,Married,$60K - $80K,Blue,37,1,13197,84,0
708419733,Attrited Customer,1974,M,3,College,Single,$60K - $80K,Blue,39,3,22599,55,0
709372608,Existing Customer,1978,M,4,Uneducated,Married,$60K - $80K,Blue,31,1,23457,96,0.107
788907033,Existing Customer,1981,M,2,High School,Unknown,$80K - $120K,Blue,26,3,5238,73,0.397
711136008,Existing Customer,1980,M,4,Graduate,Single,$80K - $120K,Blue,33,1,31560,93,0.041
716691783,Existing Customer,1975,F,3,High School,Single,Less than $40K,Blue,36,2,6218,84,0.405
812618883,Existing Customer,1974,M,2,High School,Divorced,Unknown,Silver,42,2,34516,95,0.058
715908558,Existing Customer,1977,M,0,Graduate,Unknown,$60K - $80K,Silver,36,1,29572,88,0.054
718024908,Existing Customer,1969,F,2,Graduate,Unknown,Less than $40K,Blue,40,1,2743,97,0.622
709558608,Existing Customer,1982,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2844,73,0.726
824177733,Existing Customer,1968,F,2,High School,Single,Less than $40K,Blue,49,2,9678,90,0.177
719784708,Existing Customer,1972,M,0,Unknown,Married,$80K - $120K,Blue,36,2,26882,89,0.062
717535083,Existing Customer,1969,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,5207,84,0.215
712453308,Existing Customer,1975,M,4,High School,Divorced,$40K - $60K,Silver,36,2,15034,84,0.09
721008933,Existing Customer,1977,F,2,Graduate,Divorced,$40K - $60K,Blue,36,1,3107,87,0.642
720859533,Existing Customer,1969,F,2,High School,Single,$40K - $60K,Blue,39,1,12214,105,0.195
789556533,Existing Customer,1969,M,4,Graduate,Married,$80K - $120K,Blue,45,2,23070,81,0.074
717656433,Existing Customer,1971,F,2,Graduate,Single,Less than $40K,Blue,40,2,2167,83,0.456
792524358,Existing Customer,1966,M,3,High School,Single,$80K - $120K,Gold,49,1,34516,95,0.023
758211483,Existing Customer,1976,M,5,Unknown,Married,$60K - $80K,Blue,38,2,6895,85,0.336
801380808,Attrited Customer,1977,M,2,Doctorate,Married,$80K - $120K,Blue,38,2,25894,49,0.097
716329383,Attrited Customer,1975,F,3,Graduate,Single,Less than $40K,Blue,36,2,3138,56,0.314
716871633,Existing Customer,1972,M,1,Uneducated,Single,$120K +,Blue,38,2,12055,93,0.154
718491708,Existing Customer,1968,F,2,College,Single,Unknown,Blue,38,3,16592,89,0.086
787502883,Existing Customer,1961,F,1,Doctorate,Single,Unknown,Silver,48,2,34516,98,0.045
715183308,Existing Customer,1974,M,3,Post-Graduate,Unknown,Unknown,Silver,38,1,33184,93,0.026
713872833,Existing Customer,1967,F,2,Graduate,Single,$40K - $60K,Blue,41,1,10753,80,0.172
708535158,Existing Customer,1982,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29,1,9959,86,0.151
711658758,Existing Customer,1975,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2069,82,0.532
717248583,Existing Customer,1978,F,3,College,Married,Less than $40K,Silver,34,2,11362,88,0.165
713087958,Existing Customer,1968,M,4,High School,Divorced,$120K +,Blue,36,3,34516,85,0.039
721495458,Existing Customer,1977,M,3,Graduate,Married,$60K - $80K,Blue,32,1,20001,96,0
786097158,Existing Customer,1973,M,2,High School,Married,$40K - $60K,Blue,42,3,8786,92,0.177
712219083,Existing Customer,1980,M,3,Uneducated,Single,$80K - $120K,Blue,28,3,7142,83,0.268
715327683,Attrited Customer,1976,F,4,Post-Graduate,Single,Less than $40K,Blue,36,3,4477,55,0.562
715624533,Existing Customer,1980,F,3,Unknown,Unknown,$40K - $60K,Blue,30,2,5357,97,0.237
715599633,Existing Customer,1970,M,1,College,Married,$80K - $120K,Silver,38,3,34516,89,0
718958583,Attrited Customer,1977,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,3,2367,59,0.678
717397983,Existing Customer,1982,M,2,Uneducated,Single,$60K - $80K,Blue,29,2,23402,98,0.041
715037133,Existing Customer,1981,M,3,Doctorate,Unknown,Less than $40K,Blue,36,1,4587,83,0.386
818767458,Existing Customer,1980,M,3,Graduate,Married,$120K +,Blue,36,3,6565,97,0.172
778863258,Attrited Customer,1975,F,4,Unknown,Married,Unknown,Blue,27,2,6030,62,0
712075083,Attrited Customer,1971,M,4,High School,Single,$120K +,Blue,41,3,6982,50,0
711963183,Existing Customer,1971,M,3,Uneducated,Married,Less than $40K,Blue,36,3,5128,98,0
720903258,Attrited Customer,1973,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,9405,47,0
772404633,Existing Customer,1972,M,2,Graduate,Married,$80K - $120K,Silver,39,1,34516,74,0.032
713302758,Existing Customer,1972,M,2,Graduate,Married,$120K +,Blue,40,4,14646,92,0.099
717859233,Existing Customer,1980,M,5,Graduate,Married,$80K - $120K,Blue,37,3,12578,82,0.2
712955433,Existing Customer,1985,F,4,Uneducated,Unknown,$40K - $60K,Blue,16,2,4370,90,0.28
718292283,Existing Customer,1969,F,1,High School,Single,$40K - $60K,Blue,42,3,3416,75,0.577
713197308,Existing Customer,1979,M,4,Graduate,Married,$60K - $80K,Silver,33,2,6224,82,0
789175683,Existing Customer,1972,F,2,College,Married,Less than $40K,Silver,38,3,10741,71,0.234
811700058,Attrited Customer,1980,M,2,Graduate,Single,$60K - $80K,Gold,36,3,34516,57,0.02
818476383,Existing Customer,1971,M,1,Unknown,Unknown,$120K +,Silver,45,2,34516,72,0.044
720164358,Attrited Customer,1968,F,4,Graduate,Single,$40K - $60K,Blue,43,3,6058,60,0
710357208,Existing Customer,1972,M,4,Uneducated,Married,$80K - $120K,Blue,39,3,8561,79,0.107
